附子补汤,方剂
山珊瑚,单味药
马唐,单味药
大圣夺命玉雪无忧散,方剂
乌沙散,方剂
妙化丹,方剂
五代同堂,单味药
加味五苓散,方剂
刀伤散,方剂
毛葡萄根皮,单味药
苓桂参甘黄耆汤,方剂
丙种宝月丹,方剂
九金六马散,方剂
石葛汤,方剂
天麻汤,方剂
乌麝汤,方剂
滇白芷,单味药
内补石斛散,方剂
龙齿饮,方剂
南瓜根,单味药
皂根丸,方剂
野猪皮,单味药
上天梯,单味药
金狮藤,单味药
必用四圣散,方剂
东北卫矛,单味药
七味半夏汤,方剂
杏仁雌鸡汤,方剂
妇女养营丸,方剂
太乙玉枢丹,方剂
诃黎丸,方剂
朴树皮,单味药
连须葱白汤,方剂
二三君子汤,方剂
玳瑁肉,单味药
相思子根,单味药
沃雪滚痰丸,方剂
人参耆苓汤,方剂
苏枋饮,方剂
斩痒丹,方剂
还童汤,方剂
连柏丸,方剂
长柄车前蕨,单味药
归母苦参丸,方剂
回阳大附散,方剂
柿子,单味药
白术丸,方剂
回首散,方剂
拔疔黑膏,方剂
狭叶垂头菊,单味药
百生方,方剂
大黑虎膏,方剂
甘矾散,方剂
防风枳实散,方剂
驱风四物汤,方剂
防风羌活丸,方剂
拔疔线,方剂
一圣散,方剂
甘硼水,方剂
妇科调经片,方剂
四效散,方剂
干漆芜荑散,方剂
当归黄连丸,方剂
铁草鞋,单味药
千捶膏,方剂
大蒜新汲水方,方剂
含化贝母丸,方剂
丹黄汤,方剂
导气槟榔散,方剂
毛野丁香叶,单味药
乌骨散,方剂
贝齿汤,方剂
二明散,方剂
驴尿一物饮,方剂
荷梗,单味药
龟版散,方剂
木鳖子汤,方剂
龙骨续断丸,方剂
生珠膏,方剂
羊脑煎,方剂
草地早熟禾,单味药
大补益散,方剂
苦楝花,单味药
防风羌活汤,方剂
当归白术散,方剂
足卫和荣汤,方剂
青枣散,方剂
回乳四物汤,方剂
三白膏,方剂
蚕蛹,单味药
助脾丸,方剂
艾实,单味药
两面刺,单味药
白雪汤,方剂
八仙庆寿酒,方剂
巨胜煎,方剂
四物加二活汤,方剂
苍山黄堇,单味药
猪苓,单味药
螳螂,单味药
立圣散,方剂
补心酒,方剂
虎脂平胃丸,方剂
九号坎象方,方剂
麦门冬汁,方剂
乌鸡丸,方剂
伤科回生第一仙丹,方剂
羌苏饮,方剂
明目清凉饮,方剂
三灵丹,方剂
向日葵茎髓,单味药
矾消散,方剂
失笑丸,方剂
赤豆散,方剂
元颖膏,方剂
菟丝子,单味药
丹蒿饮,方剂
争功散,方剂
史国公酒,方剂
还明丸,方剂
助金汤,方剂
带叶报春花,单味药
人参养荣汤,方剂
对叶油麻叶,单味药
行水膏,方剂
小豆汤,方剂
变豆菜,单味药
朱砂万应丸,方剂
华泽兰,单味药
鹿耳翎,单味药
伞形梅笠草,单味药
生肌桃红散,方剂
苹果皮,单味药
汉防己煮散,方剂
收肠丸,方剂
珠儿参,单味药
补气解晕汤,方剂
七禽食方,方剂
生地黄鸡,方剂
阿胶蕲艾汤,方剂
白芷独活汤,方剂
内消化积丸,方剂
加味异功汤,方剂
阴病开关散,方剂
青葙子散,方剂
白末药,方剂
杉寄生,单味药
窿缘桉叶,单味药
牛膝地黄散,方剂
戌毒丹,方剂
大黄花,单味药
冬凌草,单味药
鲜地黄,单味药
加参瓜蒂散,方剂
当归拈痛合苏子降气汤,方剂
天台乌药丸,方剂
升麻泄热煎,方剂
虾蟆肝,单味药
陈皮大半夏汤,方剂
短柄枹栎虫瘿,单味药
棘叶,单味药
鸡黄煎,方剂
野苋菜,单味药
四味枳实散,方剂
沙参款冬汤,方剂
乌龙丹,方剂
收泪散,方剂
松笔头,单味药
导赤化毒汤,方剂
白填鸭散,方剂
瘤孢地菇,单味药
朴消荡胞汤,方剂
阴阳水,方剂
攻毒汤,方剂
点腺过路黄,单味药
使君槟榔丸,方剂
当归龙胆汤,方剂
五黄青白散,方剂
屈头鸡根,单味药
短柱梅花草,单味药
双石散,方剂
车螯串,方剂
久嗽不止丸,方剂
太平莓,单味药
二马散,方剂
大安神丸,方剂
三生饮,方剂
滇藁本,单味药
槐耳,单味药
六棱麻,单味药
千金大思食丸,方剂
闭白丸,方剂
余粮丸,方剂
八仙玉液,方剂
杀虫雄黄散,方剂
艾叶地黄汤,方剂
白粉散,方剂
诃黎散,方剂
长春膏,方剂
红灵丹,方剂
附子猪肚丸,方剂
加味蠲饮六神汤,方剂
乐令黄耆汤,方剂
牙疳回疳散,方剂
抓地龙,单味药
阿胶驻车丸,方剂
大叶排草,单味药
于仙姑搜风丹,方剂
加味解毒丹,方剂
芎归托里散,方剂
取虫立效丸,方剂
护膜散,方剂
玉面桃花粉,方剂
臭李子,单味药
加味香附丸,方剂
龟柏丸,方剂
大神丸,方剂
白芍药丸,方剂
八味煮散,方剂
大乌头煎,方剂
加味安胎饮,方剂
大戟饼子,方剂
白玫瑰露酒,方剂
大葶苈丸,方剂
黑沙蒿子,单味药
三清化毒黄蜡丸,方剂
固肠饮,方剂
白鱼灰散,方剂
鸭皂树皮,单味药
助火生土汤,方剂
沉香烂积丸,方剂
不再散,方剂
上清丹,方剂
青牛散,方剂
鳖脂,单味药
赤石脂,方剂
家独行菜,单味药
二陈导痰汤,方剂
加参安肺生化汤,方剂
龙鳞丸,方剂
一物马通浴汤,方剂
加味金铃子散,方剂
加味术附汤,方剂
七仙夺命丹,方剂
水陆三仙膏,方剂
五补散,方剂
透明草,单味药
地肤大黄汤,方剂
辰砂天麻丸,方剂
六味饮,方剂
乌鸡酒,方剂
苍防五皮饮,方剂
苓泽姜苏汤,方剂
椋子木,单味药
老君益寿散,方剂
胆木,单味药
七宝轻青丹,方剂
大红丸,方剂
辛术散,方剂
朱君散,方剂
产后丸,方剂
当归清营汤,方剂
生肌乌贼鱼骨散,方剂
匙叶五加,单味药
凤凰木,单味药
人参复脉散,方剂
卫经丹,方剂
苓甘五味姜辛半夏汤,方剂
人参益胃汤,方剂
苋菜汤,方剂
防风羌活散,方剂
加减清肌汤,方剂
滇丹参,单味药
豆蔻子八味散,方剂
加味六一散,方剂
吐血散,方剂
壁钱幕,单味药
天雄鸡子方,方剂
龙船乌泡,单味药
变异鳞毛蕨,单味药
加减胜湿丸,方剂
耳聋神丹,方剂
立止丸,方剂
先期汤,方剂
木防己加茯苓芒消汤,方剂
二母丸,方剂
车前四物汤,方剂
山飘儿草,单味药
人尿,单味药
丁沉丸,方剂
八味饮,方剂
浙贝母,单味药
加味调中饮,方剂
补胞饮,方剂
牛蒡芩连汤,方剂
四苓五皮汤,方剂
木槿叶,单味药
化肝消毒汤,方剂
八味补骨脂丸,方剂
百和香,方剂
附桂理阴煎,方剂
导聚散,方剂
六君子丸,方剂
白花蛇目睛,单味药
苓桂味甘汤,方剂
牡鼠丹,方剂
一物柏枝散,方剂
白背青荚叶,单味药
三子养亲汤,方剂
生葛散,方剂
万春膏,方剂
翻白柴,单味药
异方神仙济阴丹,方剂
分湿消毒丹,方剂
狭头橐吾,单味药
叉歧繁缕,单味药
野芋实,单味药
冬瓜饮,方剂
朴树根皮,单味药
门冬丸,方剂
双鳖丸,方剂
帐带散,方剂
如意酒,方剂
红钉耙藤,单味药
苓桂参甘椒附汤,方剂
大偻丸,方剂
三虫神解散,方剂
乌龙锭子,方剂
加减普济消毒饮,方剂
止痉散,方剂
至圣汤,方剂
下气散,方剂
佛手花,单味药
平肝清热代茶饮,方剂
延生第一方,方剂
补气补血汤,方剂
土千年健,单味药
平肺饮,方剂
红母猪藤,单味药
防疟方,方剂
芎辛煎,方剂
代杖汤,方剂
没石子丸,方剂
矾葱汤,方剂
一丸春,方剂
齐峰川椒散,方剂
杏仁散,方剂
加味小柴胡汤,方剂
两收汤,方剂
地龙浸液,方剂
石珍散,方剂
土大黄膏,方剂
通城虎,单味药
沙芥,单味药
粟糠,单味药
千金保胎膏,方剂
妙应膏,方剂
冰白散,方剂
归芍饮,方剂
含漱汤,方剂
白山苔,单味药
干姜饮,方剂
五顺汤,方剂
木瓜饮,方剂
归肠散,方剂
玄黄丹,方剂
大青,单味药
木香破气散,方剂
加味犀角汤,方剂
千金化铁丸,方剂
加味二妙汤,方剂
加减白通汤,方剂
发郁汤,方剂
托里温中汤,方剂
蛇目菊,单味药
石脂搏托,方剂
佛手柑粥,方剂
木槿根,单味药
沉香三和汤,方剂
沉香理气汤,方剂
化涎饼子,方剂
定疼追风散,方剂
白苓汤,方剂
明目苍术丸,方剂
小桃花丸,方剂
红辣蓼,单味药
牛膝汤,方剂
三神油,方剂
地髓煎,方剂
冰炉散,方剂
构皮汤,方剂
大成汤,方剂
八味还睛散,方剂
快汤,方剂
加减柴胡汤,方剂
必胜散,方剂
人参清肺散,方剂
护心至宝丹,方剂
青黛石膏汤,方剂
近制清暑益气汤,方剂
大肺筋草,单味药
川连枳壳汤,方剂
丁香柿蒂竹茹汤,方剂
打虫化积丸,方剂
七味赤散,方剂
分气散,方剂
人参补胃汤,方剂
杜松散,方剂
大清肺散,方剂
加减黄连解毒汤,方剂
玉龙鞭,单味药
鹗骨,单味药
回音饮,方剂
止痛没药散,方剂
小金花丸,方剂
二陈竹沥胆星汤,方剂
加味守效丸,方剂
内消方,方剂
马齿粥,方剂
瓜霜散,方剂
行气散,方剂
甘豆散,方剂
地肤酒,方剂
拔毒疔苍耳散,方剂
地丁膏,方剂
青兔耳风,单味药
蚕豆茎,单味药
沈氏荷叶汤,方剂
干姜黄连黄芩汤,方剂
二陈加栀连生姜汤,方剂
固本丸,方剂
苦酒鸡子汤,方剂
托里六倍散,方剂
太一神明丸,方剂
龙脑破毒散,方剂
加味益母丸,方剂
南蛇藤根,单味药
盘龙七,单味药
杏子,单味药
水晶桃,方剂
天柱丸,方剂
五味子饮,方剂
鸢脑,单味药
艾茸丸,方剂
杏仁饼子,方剂
阴华散,方剂
圣灵接骨丹,方剂
加减扶元益阴膏,方剂
羊胆膏,方剂
四物加柴胡丹皮汤,方剂
小异功散,方剂
波罗蜜树液,单味药
重叶莲,单味药
大效使君槟榔丸,方剂
牛马二宝散,方剂
麋肉,单味药
术桂散,方剂
夺命追魂散,方剂
沉香化痰丸,方剂
龙角丸,方剂
护命丹,方剂
八味逍遥散,方剂
贝子散,方剂
鸡爪参,单味药
干散,方剂
十全内托散,方剂
止血蒲黄散,方剂
吹鼻六神散,方剂
转胎汤,方剂
矾艾煎,方剂
至效石绿散,方剂
加味茯苓饮,方剂
小丁香丸,方剂
川楝猬皮丸,方剂
加减补中汤,方剂
红子汤,方剂
驴肉汤,方剂
柳叶斑鸠菊,单味药
引气归血汤,方剂
黑心解,单味药
青金锭,方剂
闭真丸,方剂
巨胜七宝丸,方剂
至圣夺命丹,方剂
车前子叶羹,方剂
羊肉,单味药
四物补肝汤,方剂
紫金血藤,单味药
牛膝四物汤,方剂
龟肉,单味药
生地骨皮汤,方剂
五指山参,单味药
芎辛导痰汤,方剂
白灰散,方剂
生附汤,方剂
化疠仙丹,方剂
地菍根,单味药
圣后丹,方剂
冬青汤,方剂
姜炭,单味药
芎苏香葛散,方剂
四退散,方剂
兑疽膏,方剂
矾石大黄丸,方剂
上清喉片,方剂
吹风藤,单味药
二圣救苦丹,方剂
加味清喉煎,方剂
人参螵蛸散,方剂
和乳汤,方剂
灵速散,方剂
一物瓜蒂汤,方剂
太傅白膏,方剂
防风平胃散,方剂
独蕨箕,单味药
甘草附子汤,方剂
加味薷苓汤,方剂
大豆蘖散,方剂
玄黄散,方剂
中消黄耆汤,方剂
白术煎,方剂
小川芎丸,方剂
蚺蛇膏,单味药
加减黄连阿胶汤,方剂
赤茯苓煎,方剂
麦麸草根,单味药
木乳散,方剂
雌黄,单味药
大黄朴消汤,方剂
抑肝开郁汤,方剂
七味三黄汤,方剂
牙疳膏,方剂
驱风通气散,方剂
沙旋复花,单味药
驯龙驭虎汤,方剂
细齿叶柃,单味药
老龙丸,方剂
仙方刷牙药,方剂
平陈汤,方剂
加减青藁丸,方剂
败毒散加黄芩汤,方剂
君朴丸,方剂
甘粉散,方剂
驱痫散,方剂
连翘丸,方剂
石榴散,方剂
橘,单味药
代天宣化丹,方剂
取癖丹,方剂
止血益母丸,方剂
决明子丸,方剂
小柴胡加生地黄汤,方剂
小活络丹加味方,方剂
万灵油,方剂
血竭汤,方剂
平胃加桂枝生姜汤,方剂
花苜蓿,单味药
四逆加猪胆汁汤,方剂
鼠李,单味药
灵槟散,方剂
四制醋附丸,方剂
半夏汤,方剂
豆角膏,方剂
黄花獐牙菜,单味药
牛黄泻心汤,方剂
生犀饮,方剂
灵通万应丹,方剂
大木香散,方剂
青麟丸,方剂
芝麻酒,方剂
牛耳大黄,单味药
生发水,方剂
伏虎丹,方剂
七乌丸,方剂
曲麦补中汤,方剂
归姜羊肉汤,方剂
青药,方剂
山稗子,单味药
人参快斑散,方剂
干葛半夏生姜汤,方剂
灵砂,单味药
加减丹溪安胎饮,方剂
双牛串,方剂
加味琼玉膏,方剂
人参柏叶汤,方剂
玉散子,方剂
芫花饼子,方剂
观音救苦膏,方剂
白通加猪胆汁汤,方剂
沉香礞石滚痰丸,方剂
地黄汤,方剂
水葫芦,方剂
收肠养血和气丸,方剂
化气汤,方剂
芸薹子油,单味药
小果野葡萄藤,单味药
快中饮子,方剂
生明散,方剂
抑肝扶脾散,方剂
狨,单味药
白瓷药散,方剂
大叶藜,单味药
补元丸,方剂
快斑红蜡丸,方剂
生蟹足敷方,方剂
艾茸敷法,方剂
白花蛇浸酒,方剂
全指散,方剂
七味饮,方剂
万金不易妙灵丹,方剂
牛蒡子,单味药
王不留行散,方剂
贝母元参汤,方剂
半夏散,方剂
主眼汤,方剂
竹叶粥,方剂
木本猪毛菜,单味药
砖子苗,单味药
盒果藤,单味药
沉香大腹皮汤,方剂
石榕,单味药
八宝串,方剂
防喘汤,方剂
拓肿方,方剂
一行禅师秘丹,方剂
红叶树子,单味药
轮伞五加,单味药
壮腰健肾汤,方剂
拔毒济生散,方剂
升麻鳖甲汤去蜀椒雄黄方,方剂
白鲫鱼膏,方剂
百步还阳丹,单味药
开关丹,方剂
甘桔柴芩汤,方剂
白鹤菌,单味药
医痫无双丸,方剂
玉龙丸,方剂
山栀子散,方剂
五蕊寄生,单味药
宁志内托散,方剂
冲和汤,方剂
补肾八味丸,方剂
羌活葛根汤,方剂
升消平胃散,方剂
四棱杆,单味药
浙江过路黄,单味药
白虎丹,方剂
珊瑚藻,单味药
先天大造丸,方剂
芨芨草,单味药
白芷立效散,方剂
四汁膏,方剂
花藤薜荔汤,方剂
白术五味子汤,方剂
兰香散,方剂
余珍散,方剂
走马胎叶,单味药
行经红花汤,方剂
全鳖丸,方剂
白蜡膏,方剂
仙方夺命丹,方剂
牛角角思灰散,方剂
八正汤,方剂
防风赤芍汤,方剂
白术芍药汤,方剂
死人枕煎,方剂
贝齿膏,方剂
安中丸,方剂
灰糖水,方剂
实脾散,方剂
工布乌头,单味药
加味参麦散,方剂
杉叶,单味药
艾蒿酒,方剂
内固丸,方剂
沉香如意丸,方剂
栀子叶,单味药
小丁香散,方剂
六妙汤,方剂
大梧桐律散,方剂
安神养志丸,方剂
地肤子,单味药
决明饮,方剂
当归温疝汤,方剂
大万病丸,方剂
粉藜,单味药
水曲柳,单味药
金旋散,方剂
三灵汤,方剂
人参清神汤,方剂
跌打草,单味药
竹叶柳蒡汤,方剂
鸳鸯,单味药
乌苏里瓦韦,单味药
人参清膈饮,方剂
凉山虫草,单味药
耵耳膏,方剂
长寿丸,方剂
连矾膏,方剂
芎草散,方剂
石榴皮煎,方剂
鲫鱼胆,单味药
灵白丸,方剂
狗舌草,单味药
猕猴梨叶,单味药
内补五香丸,方剂
冷水丹,单味药
麦冬丸,方剂
沉香半夏汤,方剂
白沉香散,方剂
止痛虎骨散,方剂
代针散,方剂
冬青子,单味药
白牛胆,单味药
补益养荣汤,方剂
白虎加桂汤,方剂
蒟酱叶,单味药
木瓜除湿汤,方剂
夺命金丹,方剂
二术二陈汤,方剂
天花散,方剂
苓术散,方剂
马鞭散,方剂
止痛至圣丹,方剂
安和饮子,方剂
至妙丹,方剂
瓦粉瓜蒌丸,方剂
丁香酊,方剂
平安如意丹,方剂
大芎汤,方剂
竹蜂,单味药
玄黄辟毒散,方剂
补天育嗣丹,方剂
小龙胆丸,方剂
四物二陈汤,方剂
南瓜瓤,单味药
伏龙肝汤丸,方剂
大黄醋煎丸,方剂
矾龙散,方剂
半夏解毒汤,方剂
导气通瘀锭,方剂
八物温经汤,方剂
杵糠丸,方剂
补肾强身片,方剂
鹿角,单味药
花丁散,方剂
青黛饮,方剂
利湿清热方,方剂
杏子汤,方剂
归术保产汤,方剂
大剑叶木,单味药
化癖丹,方剂
丹矾蜡榴丸,方剂
牛李膏,方剂
地涩涩,单味药
小柴胡去黄芩加芍药汤,方剂
花木通,单味药
补脾丸,方剂
五味麦冬汤,方剂
红绵丹,方剂
白前饮,方剂
归灵汤,方剂
肝胃百合汤,方剂
附子八味丸,方剂
白银汤,方剂
生脉健脾汤,方剂
加味左归饮,方剂
大戟散,方剂
圣方痔药,方剂
漂摇豆,单味药
辰砂丹,方剂
四物玄胡汤,方剂
二橘散,方剂
灵香丸,方剂
枳根皮,单味药
吹鼻碧玉散,方剂
苍蝇草,单味药
菊花苗,单味药
防风通圣散加蝎尾方,方剂
内消连翘丸,方剂
宁嗽润肺丸,方剂
四物导痰汤,方剂
术豉汤,方剂
压风汤,方剂
生地八物汤,方剂
外贡丹,方剂
辰砂抱龙丸,方剂
新塔花,单味药
海带根,单味药
大生脉汤,方剂
五叶藤,单味药
鹿筋,单味药
鸡腊丸,方剂
三茱丸,方剂
藤杜仲,单味药
峨眉耳蕨,单味药
四物汤加桃仁红花竹沥姜汁方,方剂
三棱汤,方剂
阳桃花,单味药
己风丹,方剂
鸡鸣丸,方剂
三消丸,方剂
加味六味地黄丸,方剂
九龙败毒丸,方剂
过山青,单味药
艾姜汤,方剂
补元益阴汤,方剂
皂矾煎,方剂
干姜胶艾汤,方剂
胡荽子,单味药
生肌长肉膏,方剂
灵砂明粉散,方剂
玉烛散,方剂
抵当丸,方剂
菾菜根,单味药
老君神明散,方剂
立圣膏,方剂
方榄,单味药
二圣丹,方剂
绛梨木叶,单味药
一出控心散,方剂
琼枝,单味药
八物汤,方剂
收汗汤,方剂
苘麻,单味药
鹰爪花果,单味药
二妙汤,方剂
吹口散,方剂
青莲膏,方剂
沉香鳖甲散,方剂
千金鲤鱼汤,方剂
芎黄丸,方剂
千里光散,方剂
圣草散,方剂
牛黄化毒丹,方剂
曲米丸,方剂
野苎麻,单味药
交连假瘤蕨,单味药
玄椒散,方剂
青蒿子,单味药
茴香茎叶,单味药
辰砂导赤汤,方剂
光叶石楠,单味药
四物钩藤汤,方剂
竹叶加生姜汤,方剂
皮袋香,单味药
人参温脾散,方剂
补偏愈风汤,方剂
败弩箭散,方剂
红花雪莲花,单味药
妇科散瘀丸,方剂
何首乌酒,方剂
散血芹,单味药
印度菩提树皮,单味药
吉祥丸,方剂
粗榧根,单味药
土圞儿,单味药
新疆香堇,单味药
白物神散,方剂
三阳丹,方剂
平补地榆汤,方剂
五疳散,方剂
导痹汤,方剂
扁担蒿,单味药
双白丸,方剂
生韭饮,方剂
加味荆防葛根汤,方剂
凤凰毛,单味药
龙睛丹,方剂
一黄散,方剂
雷公橘,单味药
四味茱连丸,方剂
止痛良附丸,方剂
云南风车子,单味药
四物艽活汤,方剂
人参地骨皮散,方剂
柯树皮,单味药
地龙丸,方剂
升阳四物汤,方剂
五老还童丸,方剂
赤白饮,方剂
天门冬,单味药
比和饮,方剂
天雄石斛丸,方剂
加味平胃散,方剂
平补枸杞子丸,方剂
化虫丹,方剂
化脓生肌膏,方剂
青黛膏,方剂
翻白叶,单味药
头风散,方剂
山刺柏,单味药
二术汤,方剂
万氏牛黄丸,方剂
红粉纱条,方剂
乌玉丸,方剂
天蓼木酒,方剂
万灵膏,方剂
心叶黄花仔,单味药
牛黄保命丹,方剂
六和散,方剂
白术煎丸,方剂
亚麻子,单味药
三豆饼子,方剂
木猪苓丸,方剂
天绿散,方剂
胡桃枝,单味药
毛发唐松草,单味药
五福还瞳丹,方剂
七粒金丹,方剂
归脾汤,方剂
杨梅叶蚊母树根,单味药
助阳丹,方剂
三花五子丸,方剂
马屁勃散,方剂
端哼,单味药
引胃汤,方剂
小省风汤,方剂
八角枫根,单味药
助心平胃汤,方剂
百灵草,单味药
戎盐丸,方剂
火精散,方剂
太白韭,单味药
甲胶煎,方剂
圣粉散,方剂
五香感应散,方剂
杀鬼丸,方剂
毛枝鱼藤,单味药
三黄承气丸,方剂
利水煎,方剂
补中丸,方剂
杜仲藤叶,单味药
皂刺大黄汤,方剂
丑药,方剂
转脾丸,方剂
拨云遮翳丸,方剂
加味茶汤方,方剂
毛脉南蛇藤,单味药
加味柴胡桂枝汤,方剂
天门冬膏,方剂
开郁舒肝丸,方剂
四十六号涣象方,方剂
开胃进食汤,方剂
生犀地黄汤,方剂
加味当归饮子,方剂
二白干葛汤,方剂
二味苦参丸,方剂
小芦荟丸,方剂
补益桑黄丸,方剂
玄白丸,方剂
千金饮,方剂
上下甲丸,方剂
甘桔牛蒡汤,方剂
七磨散,方剂
长寿粉,方剂
粗叶耳草,单味药
人参五味子丸,方剂
诃子清音汤,方剂
荜茇根,单味药
龙脑丸,方剂
肚痈煎,方剂
翅柄蓼,单味药
坚肠汤,方剂
白杨枝,单味药
山甲白薇泽兰饮,方剂
龙脑玉壶丸,方剂
苦竹笋,单味药
李宰药酒,方剂
石斛丸,方剂
五福丹,方剂
四温丹,方剂
驴头,单味药
止嗽丹,方剂
芩术四物汤,方剂
抑肝导赤汤,方剂
汉椒丸,方剂
杏辛散,方剂
升麻白芷汤,方剂
万安丸,方剂
矾蛎散,方剂
大达生散,方剂
壮胃清湿热调滞气汤,方剂
心丹,方剂
石榴皮,单味药
苦丁茶,单味药
辛温活瘀汤,方剂
海鳗卵,单味药
回稍散,方剂
乌扇丸,方剂
李叶浴汤,方剂
二豆散,方剂
蒺藜花,单味药
美人蕉根,单味药
合欢饮,方剂
升阳泻湿汤,方剂
刺果藤,单味药
猫儿屎,单味药
鸱肉,单味药
茜草,单味药
必消散,方剂
千叶独活,单味药
竹沥葛根汤,方剂
乌附通气汤,方剂
尼泊尔鸢尾子,单味药
石蟹,单味药
肾萼金腰,单味药
白螺蛳壳丸,方剂
诃黎勒汤,方剂
林檎根,单味药
加味牛黄散,方剂
冬季补肾肾沥汤,方剂
火龙丹,方剂
小红蒜根,单味药
鸡谷草,单味药
芎归苏苓汤,方剂
地龙油,方剂
加减建中汤,方剂
麦冬甘露饮,方剂
十味参苏饮,方剂
补胆茯神散,方剂
四味大黄饮子,方剂
大青膏,方剂
老鼠屎,方剂
小调中汤,方剂
獐髓,单味药
地黄竹茹汤,方剂
四味汤,方剂
黄山鳞毛蕨,单味药
银背藤,单味药
八仙过海,方剂
人参芎附汤,方剂
竹叶汤,方剂
槐胶,单味药
至圣黑龙膏,方剂
牛蒡解肌汤,方剂
加味三仙饮,方剂
补肺饮,方剂
芩连散,方剂
四味人参汤,方剂
补益黄耆丸,方剂
水陆二仙丹,方剂
七情交感丹,方剂
后喘汤,方剂
飞黄散,方剂
二陈木通汤,方剂
芍药黄耆汤,方剂
仙方如圣饼子,方剂
干姜饼,方剂
利金汤,方剂
伏龙肝膏,方剂
乌蛇黄耆丸,方剂
加味紫金丹,方剂
羊踯躅丸,方剂
十一味还精丸,方剂
生料鹿茸丸,方剂
红毛蛇,单味药
回生锭,方剂
加减苇茎汤,方剂
冰硼散,方剂
十全育真汤,方剂
异功拔毒千金托里散,方剂
蓼子草,单味药
茅花汤,方剂
四物合二陈汤,方剂
半夏理中续膈破寒汤,方剂
内助调气汤,方剂
辰砂一粒丹,方剂
十味流气饮,方剂
明目夜光丸,方剂
升麻解毒汤,方剂
宁神饮,方剂
开膜丹,方剂
青囊神授散,方剂
大豆桑白皮汤,方剂
导水丸,方剂
转头丹,方剂
扶倾汤,方剂
阿胶饮子,方剂
马蹄荷,单味药
水朝阳草,单味药
丁香神曲散,方剂
万胜散,方剂
华佗赤散,方剂
木茱汤,方剂
四色丸,方剂
大黄桔梗汤,方剂
化痰健脾丸,方剂
荸荠,单味药
山蛩虫,单味药
投杯汤,方剂
止疟饮,方剂
三皂丸,方剂
芷荑散,方剂
沉香降气汤,方剂
加减丽泽通气汤,方剂
立候下胎散,方剂
乌髭石燕散,方剂
乌梅醋法,方剂
白术木香散,方剂
云牛膝,单味药
白虎青龙各半汤,方剂
车前叶汤,方剂
三龙眼膏,方剂
伯州散,方剂
奇效香薷丸,方剂
加料十全汤,方剂
黑石珠,单味药
升麻含汁方,方剂
防风胜湿汤,方剂
大五积丸,方剂
双仙化毒膏,方剂
云朴,单味药
蒲桃壳,单味药
化散汤,方剂
玄青丹,方剂
吕宋果,单味药
圣散子,方剂
扶经汤,方剂
梦花,单味药
沆瀣丸,方剂
玉蝉散,方剂
仙螺膏,方剂
金匮丸,方剂
芍药黄芩汤,方剂
天麻浸酒,方剂
四物加香附黄连汤,方剂
人参实卫汤,方剂
引下汤,方剂
鼠妇画眉草,单味药
护痘万全汤,方剂
牛皮,单味药
芎归葱白汤,方剂
止咳散,方剂
白归汤,方剂
沉香除气丸,方剂
鸡子羹,方剂
七宝辰砂丹,方剂
四物绛覆汤,方剂
化积止痢汤,方剂
平胃煮散,方剂
牡蛎炮姜散,方剂
小羊桃,单味药
大驱风散,方剂
青螺散,方剂
仙方脑麝丸,方剂
牛黄生犀丸,方剂
九制松香膏,方剂
如圣饼,方剂
百沸汤,方剂
紫麻,单味药
升阳柴胡汤,方剂
虎杖汤,方剂
乌麻膏,方剂
两援汤,方剂
鹅血,单味药
木香枳壳散,方剂
加味八正做,方剂
加减清心莲子汤,方剂
何人饮,方剂
天蓼木浸酒,方剂
黄花参,单味药
龟柏地黄汤,方剂
甘遂饼,方剂
滑石,单味药
含汤,方剂
扭肚藤,单味药
鲨鱼皮,单味药
完臂汤,方剂
止泪汤,方剂
打箭菊,单味药
芦竹笋,单味药
玉肌散,方剂
完舌围药,方剂
土茶,单味药
化毒内托散,方剂
虎肉炙方,方剂
辛润汤,方剂
鸡肫化滞丸,方剂
马鼠膏,方剂
止泻汤,方剂
防风泻肝散,方剂
补胃膏,方剂
山栀汤,方剂
树萝卜,单味药
柚树寄生,单味药
倒生根,单味药
甘遂方,方剂
西藏凹乳芹根,单味药
苦丁,单味药
鸲鹆,单味药
獐骨,单味药
椿树花,单味药
牙药紫金散,方剂
化痞丸,方剂
仙传神效方,方剂
化虫消疳散,方剂
九精丸,方剂
护肝汤,方剂
竹沥丸,方剂
四正散,方剂
水蔗草,单味药
护心丹,方剂
五叶汤,方剂
归连汤,方剂
九味解毒汤,方剂
三棱草煎,方剂
止痢散,方剂
蓝花扁竹,单味药
沉香鳖甲丸,方剂
启脾散,方剂
贯众叶溪边蕨,单味药
仙授散,方剂
地骨皮饮,方剂
灵应丹,方剂
生银散,方剂
半温半热汤,方剂
平气丸,方剂
亡虫丸,方剂
玉桂杖丸,方剂
伏火四神丹,方剂
伽蓝菜,单味药
河口莲座蕨,单味药
百五散,方剂
九味解毒散,方剂
山楂子散,方剂
四妙膏,方剂
补脾益气汤,方剂
加减抱龙丸,方剂
安胎利水汤,方剂
羊肝生方,方剂
归肠汤,方剂
八宣汤,方剂
大蓟饮子,方剂
七角白蔹,单味药
五物木香汤,方剂
生附白术汤,方剂
加味胡麻散,方剂
猪肉,单味药
开郁香连丸,方剂
人参芦,单味药
五眼果树皮,单味药
利火降痰汤,方剂
白牛尾七,单味药
猪仔笠,单味药
四虚丹,方剂
石膏饮,方剂
